UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
100706,90, 90,"R",29,"R",21
100706,99, 99,"R",1213,"R",1131
100724, 1,  1,"R",662,"R",568
100724, 4,  4,"R",1,"R",1
100724, 6,  6,"R",20,"R",19
100724, 8,  8,"R",5,"R",3
100724, 9,  9,"R",1,"R",1
100724,11, 11,"R",4,"R",4
100724,12, 12,"R",62,"R",57
100724,13, 13,"R",154,"R",146
100724,17, 17,"R",49,"R",44
100724,18, 18,"R",12,"R",12
100724,20, 20,"R",3,"R",3
100724,21, 21,"R",1,"R",1
100724,22, 22,"R",11,"R",8
100724,23, 23,"R",1,"R",1
100724,24, 24,"R",15,"R",13
100724,26, 26,"R",15,"R",15
100724,27, 27,"R",3,"R",3
100724,28, 28,"R",5,"R",5
100724,29, 29,"R",9,"R",9
100724,32, 32,"R",2,"R",2
100724,34, 34,"R",4,"R",4
100724,36, 36,"R",4,"R",4
100724,37, 37,"R",10,"R",10
100724,39, 39,"R",14,"R",14
100724,40, 40,"R",3,"R",3
100724,42, 42,"R",14,"R",12
100724,45, 45,"R",6,"R",6
100724,47, 47,"R",21,"R",21
100724,48, 48,"R",18,"R",15
100724,51, 51,"R",6,"R",5
100724,53, 53,"R",2,"R",2
100724,55, 55,"R",11,"R",11
100724,58,999,"R",1148,"R",1022
100724,78, 78,"R",1,"R",1
100724,89,999,"R",1,"R",1
100724,90, 90,"R",14,"R",14
100724,99, 99,"R",1163,"R",1037
100751, 1,  1,"R",2412,"R",2403
100751, 4,  4,"R",46,"R",46
100751, 5,  5,"R",23,"R",23
100751, 6,  6,"R",304,"R",301
100751, 8,  8,"R",83,"R",83
100751, 9,  9,"R",63,"R",63
100751,10, 10,"R",16,"R",16
100751,11, 11,"R",3,"R",3
100751,12, 12,"R",435,"R",434
100751,13, 13,"R",560,"R",559
100751,15, 15,"R",6,"R",6
100751,16, 16,"R",3,"R",3
100751,17, 17,"R",464,"R",462
100751,18, 18,"R",76,"R",75
100751,19, 19,"R",6,"R",6
100751,20, 20,"R",22,"R",22
100751,21, 21,"R",109,"R",109
100751,22, 22,"R",92,"R",92
100751,23, 23,"R",3,"R",3
100751,24, 24,"R",136,"R",135
100751,25, 25,"R",104,"R",103
100751,26, 26,"R",95,"R",95
100751,27, 27,"R",24,"R",24
100751,28, 28,"R",94,"R",93
100751,29, 29,"R",82,"R",82
100751,30, 30,"R",1,"R",1
100751,31, 31,"R",5,"R",5
100751,32, 32,"R",22,"R",22
100751,33, 33,"R",31,"R",31
100751,34, 34,"R",217,"R",217
100751,35, 35,"R",7,"R",7
100751,36, 36,"R",181,"R",181
100751,37, 37,"R",197,"R",196
100751,39, 39,"R",141,"R",141
100751,40, 40,"R",13,"R",13
100751,41, 41,"R",8,"R",8
100751,42, 42,"R",173,"R",173
100751,44, 44,"R",13,"R",13
100751,45, 45,"R",69,"R",69
100751,46, 46,"R",3,"R",3
100751,47, 47,"R",400,"R",400
100751,48, 48,"R",428,"R",426
100751,49, 49,"R",6,"R",6
100751,50, 50,"R",4,"R",4
100751,51, 51,"R",213,"R",213
100751,53, 53,"R",27,"R",27
100751,54, 54,"R",3,"R",3
100751,55, 55,"R",59,"R",59
100751,56, 56,"R",3,"R",3
100751,57, 57,"R",16,"R",14
100751,58,999,"R",7501,"R",7476
100751,90, 90,"R",58,"R",44
100751,99, 99,"R",7559,"R",7520
100760, 1,  1,"R",374,"R",300
100760,12, 12,"R",1,"R",1
100760,13, 13,"R",7,"R",7
100760,37, 37,"R",1,"R",1
100760,58,999,"R",383,"R",309
100760,90, 90,"R",2,"R",0
100760,99, 99,"R",385,"R",309
100830, 1,  1,"R",555,"R",455
100830, 8,  8,"R",1,"R",1
100830,12, 12,"R",9,"R",7
100830,13, 13,"R",13,"R",11
100830,17, 17,"R",1,"Z",0
100830,22, 22,"R",1,"R",1
100830,24, 24,"R",1,"Z",0
100830,26, 26,"R",1,"R",1
100830,28, 28,"R",1,"R",1
100830,29, 29,"R",2,"R",1
100830,34, 34,"R",1,"R",1
100830,37, 37,"R",2,"R",1
100830,45, 45,"R",1,"Z",0
100830,47, 47,"R",1,"R",1
100830,57, 57,"R",2,"R",1
100830,58,999,"R",592,"R",482
100830,90, 90,"R",2,"R",1
100830,99, 99,"R",594,"R",483
100858, 1,  1,"R",2687,"R",2630
100858, 2,  2,"R",1,"R",1
100858, 4,  4,"R",7,"R",7
100858, 5,  5,"R",4,"R",4
100858, 6,  6,"R",39,"R",38
100858, 8,  8,"R",15,"R",14
100858, 9,  9,"R",17,"R",17
100858,10, 10,"R",3,"R",3
100858,12, 12,"R",258,"R",256
100858,13, 13,"R",626,"R",618
100858,15, 15,"R",1,"R",1
100858,16, 16,"R",3,"R",3
100858,17, 17,"R",57,"R",56
100858,18, 18,"R",11,"R",11
100858,19, 19,"R",3,"R",3
100858,21, 21,"R",22,"R",22
100858,22, 22,"R",17,"R",17
100858,23, 23,"R",1,"R",1
100858,24, 24,"R",44,"R",44
100858,25, 25,"R",12,"R",12
100858,26, 26,"R",6,"R",6
100858,27, 27,"R",7,"R",7
100858,28, 28,"R",12,"R",11
100858,29, 29,"R",14,"R",13
100858,30, 30,"R",1,"Z",0
100858,33, 33,"R",3,"R",2
100858,34, 34,"R",32,"R",32
100858,36, 36,"R",11,"R",11
100858,37, 37,"R",83,"R",83
100858,39, 39,"R",23,"R",21
100858,40, 40,"R",2,"R",2
100858,42, 42,"R",27,"R",27
100858,45, 45,"R",56,"R",52
100858,47, 47,"R",148,"R",144
100858,48, 48,"R",122,"R",116
100858,51, 51,"R",60,"R",60
100858,53, 53,"R",7,"R",7
100858,54, 54,"R",2,"R",2
100858,55, 55,"R",8,"R",8
100858,58,999,"R",4452,"R",4362
100858,90, 90,"R",77,"R",17
100858,99, 99,"R",4529,"R",4379
100937, 1,  1,"R",178,"R",178
100937, 6,  6,"R",3,"R",3
100937, 8,  8,"R",1,"R",1
100937,12, 12,"R",20,"R",20
100937,13, 13,"R",50,"R",50
100937,16, 16,"R",1,"R",1
100937,17, 17,"R",2,"R",2
100937,18, 18,"R",1,"R",1
100937,21, 21,"R",1,"R",1
100937,22, 22,"R",5,"R",5
100937,26, 26,"R",1,"R",1
100937,28, 28,"R",7,"R",7
100937,35, 35,"R",1,"R",1
100937,36, 36,"R",1,"R",1
100937,37, 37,"R",5,"R",5
100937,39, 39,"R",2,"R",2
100937,44, 44,"R",1,"R",1
100937,45, 45,"R",3,"R",3
100937,47, 47,"R",33,"R",33
100937,48, 48,"R",9,"R",3
100937,51, 51,"R",1,"R",1
100937,58,999,"R",326,"R",320
100937,90, 90,"R",2,"R",2
100937,99, 99,"R",328,"R",322
101028, 1,  1,"R",266,"R",192
101028,12, 12,"R",2,"R",2
101028,13, 13,"R",89,"R",62
101028,36, 36,"R",1,"R",1
101028,58,999,"R",358,"R",257
101028,98, 98,"R",1,"A",
101028,99, 99,"R",359,"R",257
101073, 1,  1,"R",80,"R",60
101073, 5,  5,"R",1,"R",1
101073, 6,  6,"R",1,"R",0
101073,12, 12,"R",20,"R",17
101073,13, 13,"R",13,"R",9
101073,17, 17,"R",3,"R",2
101073,22, 22,"R",7,"R",6
101073,36, 36,"R",1,"R",1
101073,47, 47,"R",8,"R",7
101073,48, 48,"R",2,"R",2
101073,55, 55,"R",1,"R",0
101073,58,999,"R",137,"R",105
101073,98, 98,"R",2,"A",
101073,99, 99,"R",139,"R",105
101116, 1,  1,"R",23,"R",11
101116,58,999,"R",23,"R",11
101116,98, 98,"R",1,"A",
101116,99, 99,"R",24,"R",11
101143, 1,  1,"R",365,"R",270
101143,12, 12,"R",4,"R",4
101143,13, 13,"R",5,"R",2
101143,18, 18,"R",1,"R",1
101143,37, 37,"R",1,"R",0
101143,47, 47,"R",1,"R",0
101143,48, 48,"R",1,"R",0
101143,57, 57,"R",6,"R",5
101143,58,999,"R",384,"R",282
101143,99, 99,"R",384,"R",282
101161, 1,  1,"R",1183,"R",911
101161, 5,  5,"R",1,"R",1
101161, 6,  6,"R",1,"Z",0
101161, 8,  8,"R",1,"R",1
101161,12, 12,"R",19,"R",16
101161,13, 13,"R",6,"R",5
101161,17, 17,"R",1,"Z",0
101161,18, 18,"R",1,"R",1
101161,21, 21,"R",1,"R",1
101161,22, 22,"R",5,"R",5
101161,25, 25,"R",1,"R",1
101161,28, 28,"R",6,"R",5
101161,39, 39,"R",1,"R",1
101161,47, 47,"R",1,"Z",0
101161,48, 48,"R",4,"R",3
101161,51, 51,"R",1,"R",1
101161,58,999,"R",1233,"R",952
101161,98, 98,"R",13,"A",
101161,99, 99,"R",1246,"R",952
101189, 1,  1,"R",224,"R",181
101189, 6,  6,"R",1,"R",1
101189,12, 12,"R",23,"R",22
101189,13, 13,"R",28,"R",28
101189,17, 17,"R",1,"R",1
101189,18, 18,"R",2,"R",2
101189,28, 28,"R",4,"R",4
101189,39, 39,"R",1,"R",1
101189,45, 45,"R",3,"R",3
101189,47, 47,"R",10,"R",8
101189,48, 48,"R",3,"R",3
101189,54, 54,"R",1,"R",1
101189,58,999,"R",301,"R",255
101189,90, 90,"R",13,"R",2
101189,99, 99,"R",314,"R",257
101240, 1,  1,"R",1180,"R",855
101240, 5,  5,"R",1,"R",1
101240,12, 12,"R",4,"R",3
101240,13, 13,"R",6,"R",5
101240,37, 37,"R",1,"R",1
101240,40, 40,"R",1,"R",0
101240,48, 48,"R",1,"R",1
101240,51, 51,"R",2,"R",1
101240,57, 57,"R",13,"R",10
101240,58,999,"R",1209,"R",877
101240,90, 90,"R",20,"R",0
101240,98, 98,"R",9,"A",
101240,99, 99,"R",1238,"R",877
101277, 1,  1,"R",61,"R",29
101277,58,999,"R",61,"R",29
101277,99, 99,"R",61,"R",29
101286, 1,  1,"R",882,"R",672
101286,12, 12,"R",18,"R",15
101286,13, 13,"R",5,"R",5
101286,15, 15,"R",1,"R",1
101286,21, 21,"R",1,"R",1
101286,36, 36,"R",1,"R",1
101286,48, 48,"R",1,"R",1
101286,51, 51,"R",1,"R",1
101286,58,999,"R",910,"R",697
101286,98, 98,"R",2,"A",
101286,99, 99,"R",912,"R",697
101295, 1,  1,"R",1118,"R",881
101295, 2,  2,"R",1,"R",1
101295, 5,  5,"R",1,"R",1
101295,12, 12,"R",8,"R",7
101295,13, 13,"R",7,"R",7
101295,18, 18,"R",1,"R",1
101295,21, 21,"R",1,"R",0
101295,24, 24,"R",1,"R",1
101295,26, 26,"R",1,"R",1
101295,35, 35,"R",1,"R",1
101295,37, 37,"R",1,"R",0
101295,47, 47,"R",8,"R",7
101295,58,999,"R",1149,"R",908
101295,99, 99,"R",1149,"R",908
101301, 1,  1,"R",372,"R",276
101301,58,999,"R",372,"R",276
101301,99, 99,"R",372,"R",276
101365, 1,  1,"R",61,"R",8
101365,13, 13,"R",3,"R",1
101365,58,999,"R",64,"R",9
101365,99, 99,"R",64,"R",9
101435, 1,  1,"R",200,"R",198
101435, 6,  6,"R",1,"R",1
101435,12, 12,"R",39,"R",39
101435,13, 13,"R",16,"R",16
101435,20, 20,"R",1,"R",1
101435,21, 21,"R",1,"R",0
101435,22, 22,"R",3,"R",3
101435,24, 24,"R",1,"R",1
101435,28, 28,"R",1,"R",1
101435,31, 31,"R",3,"R",3
101435,34, 34,"R",1,"R",0
101435,47, 47,"R",4,"R",4
101435,48, 48,"R",1,"R",1
101435,51, 51,"R",2,"R",2
101435,58,999,"R",274,"R",270
101435,98, 98,"R",3,"A",
101435,99, 99,"R",277,"R",270
101453,47, 47,"R",1,"R",1
101453,58,999,"R",1,"R",1
101453,98, 98,"R",1,"A",
101453,99, 99,"R",2,"R",1
101462, 1,  1,"R",175,"R",63
101462,47, 47,"R",1,"Z",0
101462,57, 57,"R",1,"Z",0
101462,58,999,"R",177,"R",63
101462,99, 99,"R",177,"R",63
101471, 1,  1,"R",275,"R",6
101471,58,999,"R",275,"R",6
101471,99, 99,"R",275,"R",6
101480, 1,  1,"R",1041,"R",989
101480, 2,  2,"R",1,"R",1
101480, 4,  4,"R",2,"R",2
101480, 6,  6,"R",3,"R",0
101480, 8,  8,"R",3,"R",3
101480,10, 10,"R",1,"R",1
101480,12, 12,"R",15,"R",15
101480,13, 13,"R",215,"R",210
101480,17, 17,"R",1,"R",1
101480,20, 20,"R",2,"R",2
101480,21, 21,"R",2,"R",2
101480,22, 22,"R",1,"R",0
101480,24, 24,"R",3,"R",1
101480,26, 26,"R",2,"R",2
101480,29, 29,"R",1,"R",1
101480,37, 37,"R",2,"R",1
101480,42, 42,"R",4,"R",4
101480,45, 45,"R",2,"R",2
101480,47, 47,"R",9,"R",9
101480,48, 48,"R",5,"R",4
101480,57, 57,"R",5,"R",4
101480,58,999,"R",1320,"R",1254
101480,99, 99,"R",1320,"R",1254
101499, 1,  1,"R",276,"R",129
101499,12, 12,"R",25,"R",19
101499,13, 13,"R",2,"R",1
101499,22, 22,"R",5,"R",4
101499,28, 28,"R",1,"R",1
101499,48, 48,"R",1,"R",1
101499,57, 57,"R",6,"R",2
101499,58,999,"R",316,"R",157
101499,99, 99,"R",316,"R",157
101505, 1,  1,"R",1579,"R",1152
101505, 6,  6,"R",2,"R",0
101505,12, 12,"R",5,"R",2
101505,13, 13,"R",5,"R",1
101505,17, 17,"R",2,"R",0
101505,19, 19,"R",1,"R",1
101505,26, 26,"R",1,"R",0
101505,37, 37,"R",1,"R",1
101505,47, 47,"R",4,"R",0
101505,48, 48,"R",3,"R",0
101505,51, 51,"R",1,"R",1
101505,57, 57,"R",2,"R",1
101505,58,999,"R",1606,"R",1159
101505,90, 90,"R",12,"R",2
101505,98, 98,"R",78,"A",
101505,99, 99,"R",1696,"R",1161
101514, 1,  1,"R",1911,"R",1382
101514,12, 12,"R",3,"R",2
101514,13, 13,"R",4,"R",4
101514,17, 17,"R",5,"R",4
101514,21, 21,"R",1,"R",1
101514,24, 24,"R",3,"R",2
101514,27, 27,"R",1,"R",1
101514,28, 28,"R",1,"R",1
101514,42, 42,"R",2,"R",2
101514,44, 44,"R",1,"R",0
101514,45, 45,"R",1,"R",0
101514,47, 47,"R",12,"R",2
101514,48, 48,"R",2,"R",0
101514,57, 57,"R",1,"R",1
101514,58,999,"R",1948,"R",1402
101514,98, 98,"R",21,"A",
101514,99, 99,"R",1969,"R",1402
101541, 1,  1,"R",77,"R",77
101541, 4,  4,"R",1,"R",1
101541,12, 12,"R",2,"R",2
101541,13, 13,"R",1,"R",1
101541,22, 22,"R",1,"R",1
101541,25, 25,"R",1,"R",1
101541,28, 28,"R",3,"R",3
101541,29, 29,"R",1,"R",1
101541,47, 47,"R",3,"R",3
101541,49, 49,"R",1,"R",1
101541,58,999,"R",91,"R",91
101541,98, 98,"R",40,"A",
101541,99, 99,"R",131,"R",91
101569, 1,  1,"R",812,"R",601
101569,12, 12,"R",3,"R",3
101569,13, 13,"R",9,"R",9
101569,22, 22,"R",1,"R",1
101569,26, 26,"R",1,"R",1
101569,29, 29,"R",1,"R",1
101569,36, 36,"R",1,"R",0
101569,47, 47,"R",3,"R",3
101569,58,999,"R",831,"R",619
101569,78, 78,"R",1,"R",1
101569,89,999,"R",1,"R",1
101569,90, 90,"R",1,"R",1
101569,98, 98,"R",3,"A",
101569,99, 99,"R",836,"R",621
101587, 1,  1,"R",348,"R",348
101587, 4,  4,"R",1,"R",1
101587,12, 12,"R",2,"R",2
101587,13, 13,"R",2,"R",2
101587,18, 18,"R",1,"R",1
101587,21, 21,"R",1,"R",1
101587,28, 28,"R",14,"R",14
101587,29, 29,"R",1,"R",1
101587,39, 39,"R",1,"R",1
101587,47, 47,"R",1,"R",1
101587,48, 48,"R",3,"R",3
101587,58,999,"R",375,"R",375
101587,98, 98,"R",2,"A",
101587,99, 99,"R",377,"R",375
101602, 1,  1,"R",430,"R",352
101602,12, 12,"R",13,"R",12
101602,13, 13,"R",3,"R",3
101602,57, 57,"R",2,"R",2
101602,58,999,"R",448,"R",369
101602,90, 90,"R",3,"R",2
101602,98, 98,"R",2,"A",
101602,99, 99,"R",453,"R",371
101648, 1,  1,"R",92,"R",88
101648, 4,  4,"R",3,"R",2
101648, 5,  5,"R",2,"R",1
101648, 6,  6,"R",11,"R",10
101648, 8,  8,"R",3,"R",3
101648, 9,  9,"R",7,"R",7
101648,11, 11,"R",1,"R",1
101648,12, 12,"R",25,"R",23
101648,13, 13,"R",24,"R",23
101648,17, 17,"R",1,"R",1
101648,18, 18,"R",4,"R",4
101648,19, 19,"R",1,"R",1
101648,20, 20,"R",1,"R",1
101648,21, 21,"R",3,"R",2
101648,23, 23,"R",1,"R",1
101648,24, 24,"R",7,"R",7
101648,25, 25,"R",7,"R",7
101648,26, 26,"R",1,"R",1
101648,27, 27,"R",1,"R",1
101648,28, 28,"R",4,"R",3
101648,29, 29,"R",2,"R",2
101648,34, 34,"R",8,"R",8
101648,36, 36,"R",9,"R",9
101648,37, 37,"R",8,"R",8
101648,39, 39,"R",4,"R",4
101648,40, 40,"R",1,"R",1
101648,42, 42,"R",5,"R",5
101648,45, 45,"R",4,"R",3
101648,47, 47,"R",7,"R",7
101648,48, 48,"R",11,"R",11
101648,50, 50,"R",1,"R",1
101648,51, 51,"R",8,"R",8
101648,53, 53,"R",5,"R",5
101648,57, 57,"R",3,"R",3
101648,58,999,"R",275,"R",262
101648,99, 99,"R",275,"R",262
101675, 1,  1,"R",246,"R",220
101675, 6,  6,"R",20,"R",19
101675,12, 12,"R",10,"R",9
101675,13, 13,"R",92,"R",82
101675,17, 17,"R",20,"R",19
101675,18, 18,"R",1,"R",1
101675,22, 22,"R",5,"R",5
101675,24, 24,"R",1,"R",1
101675,26, 26,"R",3,"R",3
101675,28, 28,"R",2,"R",2
101675,29, 29,"R",1,"R",1
101675,32, 32,"R",1,"R",1
101675,37, 37,"R",5,"R",2
101675,39, 39,"R",4,"R",3
101675,45, 45,"R",1,"R",1
101675,47, 47,"R",8,"R",7
101675,48, 48,"R",2,"R",1
101675,51, 51,"R",2,"R",2
101675,55, 55,"R",1,"R",1
101675,57, 57,"R",4,"R",3
101675,58,999,"R",429,"R",383
101675,99, 99,"R",429,"R",383
101693, 1,  1,"R",168,"R",159
101693, 4,  4,"R",1,"R",1
101693, 6,  6,"R",2,"R",2
101693,12, 12,"R",26,"R",26
101693,13, 13,"R",5,"R",5
101693,22, 22,"R",5,"R",5
101693,28, 28,"R",5,"R",5
101693,36, 36,"R",1,"R",1
101693,40, 40,"R",1,"R",0
101693,42, 42,"R",1,"R",1
101693,48, 48,"R",2,"R",2
101693,55, 55,"R",2,"R",2
101693,58,999,"R",219,"R",209
101693,90, 90,"R",5,"R",5
101693,99, 99,"R",224,"R",214
101709, 1,  1,"R",408,"R",329
101709, 6,  6,"R",7,"R",7
101709, 8,  8,"R",1,"R",1
101709, 9,  9,"R",1,"R",1
101709,12, 12,"R",10,"R",9
101709,13, 13,"R",11,"R",7
101709,17, 17,"R",1,"R",0
101709,21, 21,"R",2,"R",2
101709,26, 26,"R",1,"R",1
101709,28, 28,"R",1,"R",1
101709,29, 29,"R",3,"R",3
101709,32, 32,"R",2,"R",1
101709,37, 37,"R",3,"R",3
101709,39, 39,"R",2,"R",2
101709,47, 47,"R",11,"R",7
101709,48, 48,"R",4,"R",4
101709,54, 54,"R",1,"R",1
101709,58,999,"R",469,"R",379
101709,98, 98,"R",8,"A",
101709,99, 99,"R",477,"R",379
101736, 1,  1,"R",955,"R",716
101736,21, 21,"R",1,"R",0
101736,47, 47,"R",10,"R",6
101736,57, 57,"R",8,"R",6
101736,58,999,"R",974,"R",728
101736,98, 98,"R",14,"A",
101736,99, 99,"R",988,"R",728
101879, 1,  1,"R",1011,"R",975
101879, 2,  2,"R",1,"R",1
101879, 5,  5,"R",2,"R",2
101879, 6,  6,"R",1,"R",1
101879, 8,  8,"R",3,"R",3
101879,12, 12,"R",7,"R",7
101879,13, 13,"R",3,"R",3
101879,17, 17,"R",4,"R",4
101879,18, 18,"R",2,"R",2
101879,21, 21,"R",2,"R",2
101879,26, 26,"R",2,"R",2
101879,28, 28,"R",23,"R",22
101879,29, 29,"R",2,"R",2
101879,32, 32,"R",1,"R",1
101879,34, 34,"R",1,"R",1
101879,36, 36,"R",1,"R",1
101879,37, 37,"R",2,"R",2
101879,39, 39,"R",2,"R",2
101879,47, 47,"R",102,"R",99
101879,48, 48,"R",2,"R",2
101879,51, 51,"R",1,"R",1
101879,55, 55,"R",2,"R",2
101879,57, 57,"R",1,"R",1
101879,58,999,"R",1178,"R",1138
101879,90, 90,"R",18,"R",3
101879,99, 99,"R",1196,"R",1141
101897, 1,  1,"R",612,"R",508
101897,13, 13,"R",2,"R",2
101897,47, 47,"R",2,"R",2
101897,57, 57,"R",1,"R",1
101897,58,999,"R",617,"R",513
101897,98, 98,"R",2,"A",
101897,99, 99,"R",619,"R",513
101912, 1,  1,"R",56,"R",51
101912, 5,  5,"R",1,"R",1
101912, 6,  6,"R",34,"R",32
101912, 8,  8,"R",2,"R",2
101912, 9,  9,"R",2,"R",2
101912,10, 10,"R",2,"R",2
101912,12, 12,"R",23,"R",21
101912,13, 13,"R",48,"R",46
101912,17, 17,"R",4,"R",4
101912,18, 18,"R",2,"R",1
101912,19, 19,"R",1,"R",1
101912,21, 21,"R",4,"R",3
101912,22, 22,"R",2,"R",2
101912,23, 23,"R",1,"R",1
101912,24, 24,"R",25,"R",23
101912,25, 25,"R",12,"R",9
101912,26, 26,"R",12,"R",10
101912,27, 27,"R",1,"R",1
101912,29, 29,"R",3,"R",3
101912,31, 31,"R",2,"R",2
101912,32, 32,"R",3,"R",3
101912,34, 34,"R",17,"R",15
101912,36, 36,"R",30,"R",26
101912,37, 37,"R",10,"R",10
101912,39, 39,"R",11,"R",11
101912,41, 41,"R",1,"R",1
101912,42, 42,"R",8,"R",6
101912,45, 45,"R",5,"R",4
101912,47, 47,"R",12,"R",12
101912,48, 48,"R",15,"R",15
101912,51, 51,"R",2,"R",2
101912,53, 53,"R",7,"R",7
101912,54, 54,"R",1,"R",1
101912,55, 55,"R",3,"R",3
101912,57, 57,"R",3,"R",2
101912,58,999,"R",365,"R",335
101912,78, 78,"R",1,"R",1
101912,89,999,"R",1,"R",1
101912,90, 90,"R",25,"R",17
101912,99, 99,"R",391,"R",353
101949, 1,  1,"R",411,"R",325
101949,12, 12,"R",5,"R",3
101949,13, 13,"R",6,"R",5
101949,22, 22,"R",1,"R",0
101949,28, 28,"R",1,"R",1
101949,48, 48,"R",1,"R",0
101949,57, 57,"R",1,"R",0
101949,58,999,"R",426,"R",334
101949,99, 99,"R",426,"R",334
101994, 1,  1,"R",72,"R",46
101994,12, 12,"R",3,"R",1
101994,57, 57,"R",1,"R",1
101994,58,999,"R",76,"R",48
101994,99, 99,"R",76,"R",48
102030, 1,  1,"R",708,"R",364
102030, 6,  6,"R",3,"R",2
102030,12, 12,"R",4,"R",3
102030,13, 13,"R",3,"R",2
102030,22, 22,"R",5,"R",5
102030,28, 28,"R",6,"R",1
102030,37, 37,"R",2,"R",1
102030,57, 57,"R",1,"R",0
102030,58,999,"R",732,"R",378
102030,90, 90,"R",8,"R",0
102030,98, 98,"R",8,"A",
102030,99, 99,"R",748,"R",378
102049, 1,  1,"R",253,"R",251
102049, 4,  4,"R",1,"R",1
102049, 5,  5,"R",5,"R",5
102049, 6,  6,"R",10,"R",10
102049, 8,  8,"R",1,"R",1
102049, 9,  9,"R",3,"R",3
102049,12, 12,"R",88,"R",88
102049,13, 13,"R",190,"R",189
102049,16, 16,"R",1,"R",1
102049,17, 17,"R",9,"R",8
102049,18, 18,"R",8,"R",8
