UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
101073,26, 26,"R",1,"R",1
101073,37, 37,"R",1,"R",1
101073,45, 45,"R",1,"R",1
101073,47, 47,"R",1,"R",1
101073,57, 57,"R",2,"R",2
101073,58,999,"R",380,"R",380
101073,72, 72,"R",2,"R",2
101073,89,999,"R",2,"R",2
101073,99, 99,"R",382,"R",382
101116, 1,  1,"R",76,"R",26
101116,58,999,"R",76,"R",26
101116,99, 99,"R",76,"R",26
101143, 1,  1,"R",515,"R",382
101143,12, 12,"R",33,"R",23
101143,13, 13,"R",2,"R",2
101143,15, 15,"R",1,"R",0
101143,45, 45,"R",1,"R",1
101143,47, 47,"R",1,"R",0
101143,57, 57,"R",10,"R",2
101143,58,999,"R",563,"R",410
101143,90, 90,"R",1,"R",1
101143,98, 98,"R",33,"A",.
101143,99, 99,"R",597,"R",411
101161, 1,  1,"R",1218,"R",837
101161, 5,  5,"R",1,"R",1
101161, 8,  8,"R",1,"R",1
101161,12, 12,"R",19,"R",11
101161,13, 13,"R",6,"R",5
101161,18, 18,"R",1,"R",1
101161,22, 22,"R",1,"R",1
101161,28, 28,"R",5,"R",5
101161,30, 30,"R",1,"R",1
101161,48, 48,"R",1,"R",0
101161,55, 55,"R",1,"R",1
101161,57, 57,"R",11,"R",6
101161,58,999,"R",1266,"R",870
101161,99, 99,"R",1266,"R",870
101189, 1,  1,"R",193,"R",193
101189, 6,  6,"R",1,"R",1
101189, 8,  8,"R",1,"R",1
101189,12, 12,"R",8,"R",8
101189,13, 13,"R",17,"R",17
101189,15, 15,"R",1,"R",1
101189,22, 22,"R",1,"R",1
101189,28, 28,"R",2,"R",2
101189,29, 29,"R",1,"R",1
101189,37, 37,"R",2,"R",2
101189,40, 40,"R",1,"R",1
101189,45, 45,"R",2,"R",2
101189,47, 47,"R",4,"R",4
101189,48, 48,"R",11,"R",11
101189,51, 51,"R",1,"R",1
101189,58,999,"R",246,"R",246
101189,90, 90,"R",8,"R",8
101189,99, 99,"R",254,"R",254
101240, 1,  1,"R",1750,"R",1102
101240,12, 12,"R",1,"R",1
101240,13, 13,"R",17,"R",9
101240,17, 17,"R",1,"R",1
101240,18, 18,"R",1,"R",0
101240,25, 25,"R",1,"R",0
101240,29, 29,"R",1,"R",0
101240,37, 37,"R",2,"R",0
101240,45, 45,"R",1,"R",0
101240,47, 47,"R",1,"R",1
101240,57, 57,"R",3,"R",2
101240,58,999,"R",1779,"R",1116
101240,90, 90,"R",26,"R",1
101240,99, 99,"R",1805,"R",1117
101286, 1,  1,"R",639,"R",304
101286, 6,  6,"R",1,"R",1
101286,12, 12,"R",20,"R",9
101286,13, 13,"R",12,"R",3
101286,28, 28,"R",1,"R",1
101286,45, 45,"R",1,"R",1
101286,47, 47,"R",1,"R",1
101286,57, 57,"R",445,"R",327
101286,58,999,"R",1120,"R",647
101286,90, 90,"R",1,"Z",0
101286,99, 99,"R",1121,"R",647
101295, 1,  1,"R",1209,"R",802
101295, 5,  5,"R",1,"R",1
101295,12, 12,"R",15,"R",13
101295,13, 13,"R",5,"R",4
101295,17, 17,"R",1,"R",1
101295,21, 21,"R",1,"Z",0
101295,22, 22,"R",2,"Z",0
101295,24, 24,"R",1,"Z",0
101295,28, 28,"R",4,"R",4
101295,29, 29,"R",1,"R",1
101295,36, 36,"R",3,"R",1
101295,39, 39,"R",1,"R",1
101295,40, 40,"R",2,"R",0
101295,47, 47,"R",5,"R",4
101295,48, 48,"R",1,"R",1
101295,51, 51,"R",1,"R",0
101295,57, 57,"R",16,"R",6
101295,58,999,"R",1269,"R",839
101295,90, 90,"R",1,"R",1
101295,99, 99,"R",1270,"R",840
101301, 1,  1,"R",458,"R",258
101301,13, 13,"R",1,"R",1
101301,58,999,"R",459,"R",259
101301,99, 99,"R",459,"R",259
101365, 1,  1,"R",38,"R",5
101365,13, 13,"R",1,"Z",0
101365,58,999,"R",39,"R",5
101365,99, 99,"R",39,"R",5
101435, 1,  1,"R",205,"R",198
101435,12, 12,"R",36,"R",36
101435,13, 13,"R",16,"R",16
101435,22, 22,"R",1,"R",1
101435,28, 28,"R",4,"R",4
101435,42, 42,"R",2,"R",2
101435,45, 45,"R",2,"R",2
101435,47, 47,"R",1,"R",1
101435,48, 48,"R",1,"R",1
101435,57, 57,"R",4,"R",4
101435,58,999,"R",272,"R",265
101435,99, 99,"R",272,"R",265
101453, 1,  1,"R",2,"R",1
101453,12, 12,"R",1,"R",0
101453,28, 28,"R",1,"R",1
101453,39, 39,"R",1,"R",0
101453,47, 47,"R",1,"R",1
101453,57, 57,"R",2,"R",0
101453,58,999,"R",8,"R",3
101453,99, 99,"R",8,"R",3
101462, 1,  1,"R",305,"R",87
101462,29, 29,"R",1,"Z",0
101462,47, 47,"R",4,"R",1
101462,57, 57,"R",23,"R",2
101462,58,999,"R",333,"R",90
101462,90, 90,"R",1,"R",1
101462,99, 99,"R",334,"R",91
101471, 1,  1,"R",329,"R",12
101471,58,999,"R",329,"R",12
101471,99, 99,"R",329,"R",12
101480, 1,  1,"R",993,"R",943
101480, 6,  6,"R",1,"R",1
101480,12, 12,"R",11,"R",10
101480,13, 13,"R",232,"R",223
101480,17, 17,"R",4,"R",4
101480,18, 18,"R",2,"R",2
101480,22, 22,"R",3,"R",3
101480,26, 26,"R",1,"R",1
101480,27, 27,"R",2,"R",2
101480,36, 36,"R",1,"R",1
101480,45, 45,"R",2,"R",2
101480,47, 47,"R",1,"R",1
101480,48, 48,"R",4,"R",4
101480,51, 51,"R",4,"R",4
101480,54, 54,"R",1,"R",1
101480,57, 57,"R",9,"R",8
101480,58,999,"R",1271,"R",1210
101480,90, 90,"R",1,"R",1
101480,99, 99,"R",1272,"R",1211
101499, 1,  1,"R",321,"R",143
101499,12, 12,"R",43,"R",25
101499,22, 22,"R",2,"R",2
101499,26, 26,"R",1,"R",1
101499,57, 57,"R",19,"R",5
101499,58,999,"R",386,"R",176
101499,99, 99,"R",386,"R",176
101505, 1,  1,"R",1836,"R",1143
101505, 6,  6,"R",2,"R",1
101505,12, 12,"R",5,"R",3
101505,13, 13,"R",4,"R",1
101505,16, 16,"R",1,"Z",0
101505,22, 22,"R",1,"Z",0
101505,28, 28,"R",2,"R",1
101505,37, 37,"R",2,"R",1
101505,47, 47,"R",1,"Z",0
101505,51, 51,"R",1,"Z",0
101505,53, 53,"R",1,"Z",0
101505,58,999,"R",1856,"R",1150
101505,90, 90,"R",11,"R",3
101505,99, 99,"R",1867,"R",1153
101514, 1,  1,"R",2030,"R",1167
101514, 8,  8,"R",1,"R",0
101514,12, 12,"R",2,"R",1
101514,13, 13,"R",2,"R",2
101514,17, 17,"R",2,"R",2
101514,18, 18,"R",1,"R",1
101514,22, 22,"R",1,"R",0
101514,24, 24,"R",1,"R",0
101514,26, 26,"R",1,"R",0
101514,37, 37,"R",1,"R",0
101514,47, 47,"R",26,"R",14
101514,48, 48,"R",2,"R",1
101514,51, 51,"R",2,"R",1
101514,55, 55,"R",1,"R",0
101514,57, 57,"R",7,"R",0
101514,58,999,"R",2080,"R",1189
101514,98, 98,"R",3,"A",.
101514,99, 99,"R",2083,"R",1189
101541, 1,  1,"R",73,"R",71
101541,12, 12,"R",3,"R",2
101541,17, 17,"R",1,"R",1
101541,18, 18,"R",1,"R",1
101541,20, 20,"R",1,"R",1
101541,22, 22,"R",2,"R",2
101541,26, 26,"R",1,"R",1
101541,27, 27,"R",1,"R",1
101541,28, 28,"R",5,"R",5
101541,30, 30,"R",1,"R",1
101541,47, 47,"R",2,"R",2
101541,53, 53,"R",2,"R",2
101541,58,999,"R",93,"R",90
101541,99, 99,"R",93,"R",90
101569, 1,  1,"R",1280,"R",617
101569,12, 12,"R",4,"R",1
101569,13, 13,"R",13,"R",11
101569,17, 17,"R",2,"R",2
101569,22, 22,"R",3,"R",2
101569,24, 24,"R",2,"R",1
101569,36, 36,"R",1,"Z",0
101569,47, 47,"R",2,"R",2
101569,51, 51,"R",1,"Z",0
101569,57, 57,"R",1,"R",1
101569,58,999,"R",1309,"R",637
101569,90, 90,"R",1,"Z",0
101569,99, 99,"R",1310,"R",637
101587, 1,  1,"R",281,"R",281
101587,12, 12,"R",1,"R",1
101587,13, 13,"R",1,"R",1
101587,25, 25,"R",1,"R",1
101587,28, 28,"R",20,"R",20
101587,45, 45,"R",1,"R",1
101587,58,999,"R",305,"R",305
101587,98, 98,"R",1,"A",.
101587,99, 99,"R",306,"R",305
101602, 1,  1,"R",371,"R",245
101602,12, 12,"R",22,"R",19
101602,13, 13,"R",7,"R",7
101602,22, 22,"R",3,"R",3
101602,36, 36,"R",1,"Z",0
101602,48, 48,"R",1,"R",1
101602,57, 57,"R",88,"R",64
101602,58,999,"R",493,"R",339
101602,99, 99,"R",493,"R",339
101648, 1,  1,"R",44,"R",37
101648, 2,  2,"R",1,"R",1
101648, 5,  5,"R",1,"R",1
101648, 6,  6,"R",9,"R",9
101648, 8,  8,"R",3,"R",3
101648, 9,  9,"R",1,"R",1
101648,12, 12,"R",24,"R",23
101648,13, 13,"R",18,"R",18
101648,16, 16,"R",2,"R",2
101648,17, 17,"R",2,"R",2
101648,18, 18,"R",5,"R",5
101648,21, 21,"R",2,"R",2
101648,22, 22,"R",5,"R",4
101648,24, 24,"R",4,"R",4
101648,25, 25,"R",2,"R",2
101648,26, 26,"R",2,"R",2
101648,28, 28,"R",8,"R",5
101648,29, 29,"R",2,"R",2
101648,30, 30,"R",1,"R",1
101648,31, 31,"R",1,"R",1
101648,32, 32,"R",1,"R",1
101648,34, 34,"R",5,"R",4
101648,36, 36,"R",3,"R",3
101648,37, 37,"R",3,"R",3
101648,39, 39,"R",2,"R",2
101648,40, 40,"R",6,"R",6
101648,42, 42,"R",5,"R",5
101648,45, 45,"R",2,"R",2
101648,47, 47,"R",7,"R",5
101648,48, 48,"R",30,"R",28
101648,49, 49,"R",1,"R",1
101648,51, 51,"R",21,"R",21
101648,53, 53,"R",3,"R",3
101648,57, 57,"R",5,"R",5
101648,58,999,"R",231,"R",214
101648,98, 98,"R",1,"A",.
101648,99, 99,"R",232,"R",214
101675, 1,  1,"R",154,"R",123
101675, 6,  6,"R",2,"R",2
101675,10, 10,"R",1,"R",1
101675,12, 12,"R",16,"R",13
101675,13, 13,"R",39,"R",33
101675,17, 17,"R",38,"R",34
101675,18, 18,"R",2,"R",2
101675,20, 20,"R",1,"R",1
101675,22, 22,"R",8,"R",8
101675,26, 26,"R",6,"R",3
101675,28, 28,"R",1,"R",1
101675,29, 29,"R",1,"R",1
101675,34, 34,"R",1,"R",0
101675,42, 42,"R",1,"R",1
101675,47, 47,"R",10,"R",10
101675,48, 48,"R",1,"R",1
101675,49, 49,"R",1,"R",1
101675,53, 53,"R",1,"R",1
101675,55, 55,"R",1,"R",1
101675,57, 57,"R",67,"R",57
101675,58,999,"R",352,"R",294
101675,99, 99,"R",352,"R",294
101693, 1,  1,"R",166,"R",161
101693, 2,  2,"R",1,"R",1
101693,12, 12,"R",17,"R",17
101693,13, 13,"R",9,"R",9
101693,15, 15,"R",1,"R",1
101693,22, 22,"R",2,"R",2
101693,28, 28,"R",13,"R",12
101693,36, 36,"R",3,"R",3
101693,37, 37,"R",1,"R",1
101693,39, 39,"R",1,"R",1
101693,42, 42,"R",1,"R",1
101693,45, 45,"R",1,"R",1
101693,47, 47,"R",5,"R",4
101693,48, 48,"R",6,"R",6
101693,51, 51,"R",1,"R",1
101693,53, 53,"R",1,"R",1
101693,58,999,"R",229,"R",222
101693,90, 90,"R",6,"R",1
101693,99, 99,"R",235,"R",223
101709, 1,  1,"R",396,"R",348
101709, 8,  8,"R",1,"R",1
101709,12, 12,"R",8,"R",8
101709,13, 13,"R",2,"R",2
101709,22, 22,"R",3,"R",3
101709,26, 26,"R",1,"R",1
101709,28, 28,"R",1,"R",1
101709,29, 29,"R",1,"R",1
101709,33, 33,"R",1,"R",1
101709,34, 34,"R",1,"R",1
101709,37, 37,"R",1,"R",1
101709,42, 42,"R",1,"R",1
101709,45, 45,"R",1,"R",1
101709,47, 47,"R",1,"R",1
101709,48, 48,"R",3,"R",2
101709,51, 51,"R",2,"R",2
101709,53, 53,"R",1,"R",1
101709,58,999,"R",425,"R",376
101709,98, 98,"R",7,"A",.
101709,99, 99,"R",432,"R",376
101736, 1,  1,"R",941,"R",569
101736,12, 12,"R",1,"R",1
101736,13, 13,"R",1,"R",1
101736,19, 19,"R",1,"R",1
101736,28, 28,"R",2,"R",1
101736,47, 47,"R",24,"R",19
101736,57, 57,"R",11,"R",7
101736,58,999,"R",981,"R",599
101736,99, 99,"R",981,"R",599
101879, 1,  1,"R",852,"R",801
101879, 4,  4,"R",1,"R",1
101879, 5,  5,"R",1,"R",1
101879,12, 12,"R",9,"R",9
101879,13, 13,"R",4,"R",4
101879,17, 17,"R",1,"R",1
101879,18, 18,"R",3,"R",3
101879,22, 22,"R",1,"R",1
101879,26, 26,"R",1,"R",1
101879,28, 28,"R",19,"R",17
101879,39, 39,"R",1,"R",1
101879,42, 42,"R",1,"R",1
101879,47, 47,"R",59,"R",56
101879,48, 48,"R",2,"R",2
101879,51, 51,"R",1,"R",1
101879,55, 55,"R",2,"R",2
101879,58,999,"R",958,"R",902
101879,90, 90,"R",17,"Z",0
101879,98, 98,"R",5,"A",.
101879,99, 99,"R",980,"R",902
101897, 1,  1,"R",785,"R",500
101897,13, 13,"R",9,"R",8
101897,47, 47,"R",1,"R",1
101897,58,999,"R",795,"R",509
101897,90, 90,"R",1,"R",1
101897,98, 98,"R",9,"A",.
101897,99, 99,"R",805,"R",510
101912, 1,  1,"R",65,"R",49
101912, 4,  4,"R",2,"R",2
101912, 6,  6,"R",44,"R",35
101912, 8,  8,"R",2,"R",2
101912, 9,  9,"R",7,"R",4
101912,10, 10,"R",1,"Z",0
101912,11, 11,"R",1,"Z",0
101912,12, 12,"R",39,"R",31
101912,13, 13,"R",43,"R",39
101912,17, 17,"R",10,"R",8
101912,18, 18,"R",2,"R",2
101912,20, 20,"R",1,"R",1
101912,21, 21,"R",2,"R",2
101912,24, 24,"R",36,"R",28
101912,25, 25,"R",6,"R",4
101912,26, 26,"R",8,"R",6
101912,28, 28,"R",5,"R",5
101912,31, 31,"R",1,"R",1
101912,34, 34,"R",17,"R",15
101912,36, 36,"R",56,"R",46
101912,39, 39,"R",19,"R",14
101912,40, 40,"R",2,"R",2
101912,42, 42,"R",8,"R",6
101912,44, 44,"R",1,"R",1
101912,45, 45,"R",3,"R",1
101912,47, 47,"R",14,"R",11
101912,48, 48,"R",14,"R",12
101912,49, 49,"R",1,"Z",0
101912,51, 51,"R",1,"R",1
101912,53, 53,"R",1,"R",1
101912,58,999,"R",412,"R",329
101912,78, 78,"R",5,"R",4
101912,89,999,"R",5,"R",4
101912,90, 90,"R",25,"R",13
101912,98, 98,"R",14,"A",.
101912,99, 99,"R",456,"R",346
101949, 1,  1,"R",419,"R",279
101949,12, 12,"R",4,"R",4
101949,13, 13,"R",3,"R",2
101949,28, 28,"R",4,"R",3
101949,48, 48,"R",2,"R",2
101949,57, 57,"R",58,"R",44
101949,58,999,"R",490,"R",334
101949,99, 99,"R",490,"R",334
101958, 1,  1,"R",3,"Z",0
101958,37, 37,"R",1,"Z",0
101958,58,999,"R",4,"Z",0
101958,99, 99,"R",4,"Z",0
101994, 1,  1,"R",104,"R",48
101994,12, 12,"R",3,"R",2
101994,58,999,"R",107,"R",50
101994,98, 98,"R",8,"A",.
101994,99, 99,"R",115,"R",50
102030, 1,  1,"R",671,"R",276
102030,12, 12,"R",2,"R",2
102030,13, 13,"R",1,"R",1
102030,28, 28,"R",4,"R",1
102030,57, 57,"R",4,"R",0
102030,58,999,"R",682,"R",280
102030,90, 90,"R",6,"R",4
102030,99, 99,"R",688,"R",284
102049, 1,  1,"R",239,"R",234
102049, 4,  4,"R",1,"R",1
102049, 5,  5,"R",4,"R",4
102049, 6,  6,"R",3,"R",3
102049, 8,  8,"R",2,"R",2
102049, 9,  9,"R",1,"R",1
102049,12, 12,"R",50,"R",50
102049,13, 13,"R",146,"R",145
102049,15, 15,"R",1,"R",1
102049,17, 17,"R",4,"R",4
102049,18, 18,"R",16,"R",15
102049,21, 21,"R",20,"R",20
102049,22, 22,"R",16,"R",16
102049,24, 24,"R",2,"R",2
