UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
100663, 1,  1,"R",1529,"R",1479
100663, 4,  4,"R",1,"R",1
100663, 5,  5,"R",2,"R",2
100663, 6,  6,"R",4,"R",4
100663, 9,  9,"R",2,"R",2
100663,10, 10,"R",1,"R",1
100663,12, 12,"R",25,"R",23
100663,13, 13,"R",56,"R",56
100663,16, 16,"R",1,"R",1
100663,17, 17,"R",12,"R",11
100663,18, 18,"R",4,"R",4
100663,19, 19,"R",2,"R",2
100663,20, 20,"R",1,"R",1
100663,21, 21,"R",4,"R",3
100663,22, 22,"R",5,"R",5
100663,24, 24,"R",2,"R",2
100663,26, 26,"R",3,"R",2
100663,28, 28,"R",21,"R",21
100663,29, 29,"R",4,"R",4
100663,31, 31,"R",1,"R",1
100663,33, 33,"R",1,"R",1
100663,34, 34,"R",4,"R",4
100663,35, 35,"R",1,"R",1
100663,36, 36,"R",1,"R",1
100663,37, 37,"R",5,"R",5
100663,38, 38,"R",1,"R",1
100663,39, 39,"R",2,"R",1
100663,40, 40,"R",4,"R",4
100663,41, 41,"R",1,"R",1
100663,45, 45,"R",2,"R",2
100663,46, 46,"R",1,"R",1
100663,47, 47,"R",32,"R",31
100663,48, 48,"R",10,"R",10
100663,51, 51,"R",4,"R",4
100663,55, 55,"R",4,"R",4
100663,57, 57,"R",1,"R",1
100663,58,999,"R",1754,"R",1697
100663,90, 90,"R",19,"R",12
100663,99, 99,"R",1773,"R",1709
100706, 1,  1,"R",514,"R",493
100706, 4,  4,"R",1,"R",1
100706, 6,  6,"R",1,"R",1
100706, 8,  8,"R",1,"R",1
100706,12, 12,"R",3,"R",3
100706,13, 13,"R",4,"R",4
100706,18, 18,"R",1,"R",1
100706,21, 21,"R",11,"R",11
100706,25, 25,"R",1,"R",0
100706,27, 27,"R",1,"R",0
100706,28, 28,"R",1,"R",1
100706,29, 29,"R",1,"R",1
100706,33, 33,"R",1,"R",1
100706,37, 37,"R",2,"R",2
100706,39, 39,"R",3,"R",3
100706,41, 41,"R",1,"R",1
100706,42, 42,"R",1,"R",1
100706,44, 44,"R",1,"R",0
100706,47, 47,"R",54,"R",53
100706,51, 51,"R",2,"R",2
100706,53, 53,"R",1,"R",1
100706,57, 57,"R",18,"R",18
100706,58,999,"R",624,"R",599
100706,90, 90,"R",27,"R",17
100706,99, 99,"R",651,"R",616
100724, 1,  1,"R",903,"R",549
100724, 2,  2,"R",2,"R",2
100724, 6,  6,"R",32,"R",8
100724, 8,  8,"R",2,"R",1
100724, 9,  9,"R",1,"R",1
100724,10, 10,"R",2,"R",0
100724,11, 11,"R",7,"R",2
100724,12, 12,"R",72,"R",53
100724,13, 13,"R",267,"R",183
100724,17, 17,"R",38,"R",28
100724,18, 18,"R",7,"R",5
100724,20, 20,"R",2,"R",2
100724,21, 21,"R",2,"R",1
100724,22, 22,"R",6,"R",2
100724,23, 23,"R",2,"R",0
100724,24, 24,"R",7,"R",1
100724,26, 26,"R",34,"R",20
100724,27, 27,"R",1,"R",0
100724,28, 28,"R",7,"R",3
100724,29, 29,"R",6,"R",5
100724,32, 32,"R",1,"R",0
100724,34, 34,"R",3,"R",3
100724,36, 36,"R",5,"R",0
100724,37, 37,"R",2,"R",2
100724,39, 39,"R",18,"R",15
100724,40, 40,"R",1,"R",0
100724,42, 42,"R",2,"R",0
100724,45, 45,"R",12,"R",10
100724,47, 47,"R",6,"R",3
100724,48, 48,"R",16,"R",14
100724,51, 51,"R",4,"R",1
100724,53, 53,"R",1,"R",1
100724,55, 55,"R",2,"R",1
100724,57, 57,"R",4,"R",0
100724,58,999,"R",1477,"R",916
100724,78, 78,"R",1,"R",1
100724,89,999,"R",1,"R",1
100724,90, 90,"R",67,"R",0
100724,99, 99,"R",1545,"R",917
100751, 1,  1,"R",2578,"R",2573
100751, 2,  2,"R",6,"R",6
100751, 4,  4,"R",42,"R",40
100751, 5,  5,"R",14,"R",14
100751, 6,  6,"R",206,"R",205
100751, 8,  8,"R",52,"R",52
100751, 9,  9,"R",54,"R",53
100751,10, 10,"R",8,"R",8
100751,11, 11,"R",5,"R",5
100751,12, 12,"R",356,"R",354
100751,13, 13,"R",533,"R",533
100751,15, 15,"R",4,"R",4
100751,16, 16,"R",2,"R",2
100751,17, 17,"R",194,"R",194
100751,18, 18,"R",59,"R",59
100751,19, 19,"R",13,"R",13
100751,20, 20,"R",25,"R",24
100751,21, 21,"R",72,"R",72
100751,22, 22,"R",76,"R",76
100751,23, 23,"R",2,"R",2
100751,24, 24,"R",117,"R",117
100751,25, 25,"R",51,"R",51
100751,26, 26,"R",60,"R",60
100751,27, 27,"R",7,"R",7
100751,28, 28,"R",78,"R",78
100751,29, 29,"R",76,"R",76
100751,31, 31,"R",3,"R",3
100751,32, 32,"R",6,"R",6
100751,33, 33,"R",13,"R",13
100751,34, 34,"R",108,"R",108
100751,35, 35,"R",5,"R",5
100751,36, 36,"R",102,"R",101
100751,37, 37,"R",159,"R",158
100751,38, 38,"R",1,"R",1
100751,39, 39,"R",100,"R",100
100751,40, 40,"R",11,"R",11
100751,41, 41,"R",7,"R",7
100751,42, 42,"R",123,"R",123
100751,44, 44,"R",5,"R",5
100751,45, 45,"R",73,"R",73
100751,47, 47,"R",312,"R",312
100751,48, 48,"R",366,"R",366
100751,49, 49,"R",3,"R",3
100751,50, 50,"R",3,"R",3
100751,51, 51,"R",140,"R",140
100751,53, 53,"R",18,"R",18
100751,54, 54,"R",9,"R",9
100751,55, 55,"R",24,"R",24
100751,56, 56,"R",1,"R",1
100751,57, 57,"R",10,"R",10
100751,58,999,"R",6292,"R",6278
100751,90, 90,"R",162,"R",162
100751,99, 99,"R",6454,"R",6440
100760, 1,  1,"R",554,"R",298
100760,13, 13,"R",4,"R",2
100760,47, 47,"R",3,"R",1
100760,58,999,"R",561,"R",301
100760,99, 99,"R",561,"R",301
100830, 1,  1,"R",635,"R",445
100830, 6,  6,"R",1,"R",0
100830,12, 12,"R",4,"R",3
100830,13, 13,"R",5,"R",5
100830,47, 47,"R",3,"R",3
100830,48, 48,"R",1,"R",1
100830,51, 51,"R",2,"R",2
100830,57, 57,"R",20,"R",2
100830,58,999,"R",671,"R",461
100830,99, 99,"R",671,"R",461
100858, 1,  1,"R",2334,"R",2330
100858, 2,  2,"R",2,"R",2
100858, 6,  6,"R",34,"R",34
100858, 8,  8,"R",9,"R",9
100858, 9,  9,"R",10,"R",10
100858,10, 10,"R",2,"R",2
100858,11, 11,"R",3,"R",3
100858,12, 12,"R",191,"R",188
100858,13, 13,"R",500,"R",496
100858,15, 15,"R",1,"R",1
100858,17, 17,"R",37,"R",37
100858,18, 18,"R",6,"R",6
100858,19, 19,"R",2,"R",2
100858,20, 20,"R",3,"R",3
100858,21, 21,"R",21,"R",21
100858,22, 22,"R",14,"R",14
100858,24, 24,"R",39,"R",39
100858,25, 25,"R",12,"R",12
100858,26, 26,"R",6,"R",6
100858,27, 27,"R",7,"R",7
100858,28, 28,"R",8,"R",8
100858,29, 29,"R",8,"R",8
100858,31, 31,"R",1,"R",1
100858,32, 32,"R",1,"R",1
100858,33, 33,"R",1,"R",1
100858,34, 34,"R",22,"R",22
100858,35, 35,"R",1,"R",1
100858,36, 36,"R",17,"R",17
100858,37, 37,"R",40,"R",40
100858,39, 39,"R",24,"R",24
100858,40, 40,"R",1,"R",1
100858,41, 41,"R",1,"R",1
100858,42, 42,"R",21,"R",20
100858,44, 44,"R",3,"R",3
100858,45, 45,"R",31,"R",31
100858,47, 47,"R",116,"R",116
100858,48, 48,"R",96,"R",95
100858,49, 49,"R",1,"R",1
100858,50, 50,"R",3,"R",3
100858,51, 51,"R",53,"R",53
100858,53, 53,"R",4,"R",4
100858,54, 54,"R",1,"R",1
100858,55, 55,"R",9,"R",9
100858,57, 57,"R",4,"R",3
100858,58,999,"R",3700,"R",3686
100858,90, 90,"R",26,"R",18
100858,99, 99,"R",3726,"R",3704
101028, 1,  1,"R",294,"R",211
101028,13, 13,"R",122,"R",94
101028,15, 15,"R",1,"R",1
101028,24, 24,"R",1,"R",0
101028,39, 39,"R",1,"R",0
101028,45, 45,"R",1,"R",1
101028,57, 57,"R",1,"R",0
101028,58,999,"R",421,"R",307
101028,99, 99,"R",421,"R",307
101073, 1,  1,"R",71,"R",60
101073, 6,  6,"R",3,"R",3
101073,12, 12,"R",17,"R",13
101073,13, 13,"R",27,"R",20
101073,22, 22,"R",5,"R",4
101073,28, 28,"R",7,"R",7
101073,47, 47,"R",10,"R",10
101073,55, 55,"R",1,"R",1
101073,57, 57,"R",3,"Z",0
101073,58,999,"R",144,"R",118
101073,72, 72,"R",3,"R",3
101073,89,999,"R",3,"R",3
101073,98, 98,"R",2,"A",
101073,99, 99,"R",149,"R",121
101116, 1,  1,"R",43,"R",24
101116,58,999,"R",43,"R",24
101116,99, 99,"R",43,"R",24
101143, 1,  1,"R",383,"R",266
101143,12, 12,"R",13,"R",10
101143,13, 13,"R",7,"R",7
101143,37, 37,"R",2,"R",2
101143,51, 51,"R",1,"R",1
101143,57, 57,"R",8,"R",6
101143,58,999,"R",414,"R",292
101143,99, 99,"R",414,"R",292
101161, 1,  1,"R",1231,"R",903
101161, 4,  4,"R",3,"R",2
101161, 5,  5,"R",1,"R",1
101161,11, 11,"R",1,"R",0
101161,12, 12,"R",12,"R",10
101161,13, 13,"R",8,"R",7
101161,17, 17,"R",1,"R",1
101161,21, 21,"R",1,"R",1
101161,22, 22,"R",2,"R",2
101161,25, 25,"R",1,"R",1
101161,28, 28,"R",1,"R",1
101161,29, 29,"R",1,"R",1
101161,34, 34,"R",1,"R",1
101161,45, 45,"R",1,"R",1
101161,47, 47,"R",1,"R",1
101161,48, 48,"R",1,"R",1
101161,55, 55,"R",1,"R",1
101161,57, 57,"R",20,"R",15
101161,58,999,"R",1288,"R",950
101161,99, 99,"R",1288,"R",950
101189, 1,  1,"R",200,"R",164
101189, 4,  4,"R",1,"R",1
101189, 8,  8,"R",1,"R",1
101189,12, 12,"R",18,"R",17
101189,13, 13,"R",30,"R",28
101189,22, 22,"R",4,"R",4
101189,24, 24,"R",1,"R",1
101189,28, 28,"R",5,"R",5
101189,29, 29,"R",1,"R",1
101189,37, 37,"R",2,"R",2
101189,39, 39,"R",3,"R",3
101189,45, 45,"R",3,"R",3
101189,47, 47,"R",15,"R",15
101189,48, 48,"R",4,"R",3
101189,51, 51,"R",1,"R",1
101189,58,999,"R",289,"R",249
101189,90, 90,"R",9,"R",3
101189,99, 99,"R",298,"R",252
101240, 1,  1,"R",1244,"R",809
101240, 5,  5,"R",1,"R",0
101240,12, 12,"R",1,"R",1
101240,13, 13,"R",5,"R",4
101240,26, 26,"R",1,"R",1
101240,32, 32,"R",1,"R",0
101240,34, 34,"R",1,"R",1
101240,47, 47,"R",1,"R",0
101240,48, 48,"R",1,"R",1
101240,51, 51,"R",1,"R",1
101240,57, 57,"R",107,"R",62
101240,58,999,"R",1364,"R",880
101240,90, 90,"R",24,"R",0
101240,99, 99,"R",1388,"R",880
101286, 1,  1,"R",968,"R",656
101286, 2,  2,"R",1,"R",0
101286,12, 12,"R",12,"R",7
101286,13, 13,"R",19,"R",9
101286,37, 37,"R",1,"R",1
101286,45, 45,"R",1,"Z",0
101286,48, 48,"R",1,"Z",0
101286,53, 53,"R",1,"Z",0
101286,57, 57,"R",39,"R",36
101286,58,999,"R",1043,"R",709
101286,72, 72,"R",1,"Z",0
101286,89,999,"R",1,"Z",0
101286,99, 99,"R",1044,"R",709
101295, 1,  1,"R",1165,"R",838
101295, 5,  5,"R",2,"R",1
101295,12, 12,"R",6,"R",6
101295,13, 13,"R",11,"R",11
101295,18, 18,"R",1,"R",1
101295,21, 21,"R",1,"R",1
101295,24, 24,"R",1,"R",1
101295,26, 26,"R",1,"R",1
101295,28, 28,"R",1,"R",1
101295,35, 35,"R",1,"R",0
101295,47, 47,"R",2,"R",2
101295,48, 48,"R",1,"R",1
101295,57, 57,"R",1,"R",0
101295,58,999,"R",1194,"R",864
101295,99, 99,"R",1194,"R",864
101301, 1,  1,"R",390,"R",285
101301, 2,  2,"R",13,"R",10
101301, 8,  8,"R",1,"R",1
101301,13, 13,"R",3,"R",3
101301,57, 57,"R",1,"R",1
101301,58,999,"R",408,"R",300
101301,99, 99,"R",408,"R",300
101435, 1,  1,"R",189,"R",183
101435, 8,  8,"R",2,"R",2
101435,12, 12,"R",32,"R",30
101435,13, 13,"R",23,"R",23
101435,22, 22,"R",1,"R",1
101435,24, 24,"R",2,"R",2
101435,28, 28,"R",1,"R",1
101435,30, 30,"R",1,"Z",0
101435,33, 33,"R",1,"R",1
101435,39, 39,"R",1,"R",1
101435,47, 47,"R",4,"R",4
101435,48, 48,"R",2,"R",2
101435,51, 51,"R",1,"R",1
101435,58,999,"R",260,"R",251
101435,90, 90,"R",1,"R",1
101435,99, 99,"R",261,"R",252
101462, 1,  1,"R",202,"R",81
101462,13, 13,"R",1,"R",1
101462,36, 36,"R",1,"R",0
101462,47, 47,"R",4,"R",0
101462,48, 48,"R",1,"R",1
101462,53, 53,"R",1,"R",1
101462,57, 57,"R",3,"R",0
101462,58,999,"R",213,"R",84
101462,99, 99,"R",213,"R",84
101471, 1,  1,"R",283,"R",26
101471,57, 57,"R",1,"R",0
101471,58,999,"R",284,"R",26
101471,99, 99,"R",284,"R",26
101480, 1,  1,"R",875,"R",840
101480, 4,  4,"R",1,"R",0
101480,12, 12,"R",11,"R",9
101480,13, 13,"R",239,"R",237
101480,17, 17,"R",4,"R",4
101480,21, 21,"R",2,"R",2
101480,24, 24,"R",3,"R",3
101480,28, 28,"R",2,"R",2
101480,36, 36,"R",1,"R",1
101480,37, 37,"R",3,"R",3
101480,41, 41,"R",1,"R",1
101480,45, 45,"R",4,"R",4
101480,47, 47,"R",3,"R",3
101480,48, 48,"R",2,"R",2
101480,58,999,"R",1151,"R",1111
101480,90, 90,"R",7,"R",5
101480,99, 99,"R",1158,"R",1116
101499, 1,  1,"R",261,"R",163
101499,12, 12,"R",24,"R",17
101499,22, 22,"R",1,"R",1
101499,47, 47,"R",1,"R",1
101499,57, 57,"R",12,"R",7
101499,58,999,"R",299,"R",189
101499,99, 99,"R",299,"R",189
101505, 1,  1,"R",1585,"R",1065
101505, 5,  5,"R",1,"R",0
101505, 6,  6,"R",1,"R",0
101505, 9,  9,"R",1,"R",1
101505,12, 12,"R",3,"R",2
101505,13, 13,"R",8,"R",0
101505,17, 17,"R",1,"R",1
101505,18, 18,"R",1,"R",0
101505,20, 20,"R",1,"Z",0
101505,21, 21,"R",1,"Z",0
101505,26, 26,"R",2,"R",1
101505,28, 28,"R",1,"R",0
101505,34, 34,"R",1,"R",0
101505,35, 35,"R",1,"R",1
101505,37, 37,"R",1,"R",0
101505,39, 39,"R",2,"R",1
101505,42, 42,"R",1,"R",1
101505,45, 45,"R",2,"R",0
101505,48, 48,"R",3,"R",1
101505,54, 54,"R",1,"R",0
101505,55, 55,"R",1,"R",1
101505,57, 57,"R",2,"R",0
101505,58,999,"R",1621,"R",1075
101505,90, 90,"R",37,"R",16
101505,99, 99,"R",1658,"R",1091
101514, 1,  1,"R",2041,"R",1259
101514, 6,  6,"R",2,"R",1
101514,12, 12,"R",3,"R",0
101514,13, 13,"R",6,"R",4
101514,16, 16,"R",1,"R",0
101514,17, 17,"R",2,"R",1
101514,18, 18,"R",1,"R",1
101514,28, 28,"R",1,"R",1
101514,39, 39,"R",1,"R",0
101514,47, 47,"R",21,"R",13
101514,57, 57,"R",1,"R",1
101514,58,999,"R",2080,"R",1281
101514,98, 98,"R",1,"A",
101514,99, 99,"R",2081,"R",1281
101541, 1,  1,"R",59,"R",56
101541,12, 12,"R",3,"R",3
101541,13, 13,"R",2,"R",2
101541,28, 28,"R",1,"R",1
101541,42, 42,"R",1,"R",1
101541,55, 55,"R",1,"R",1
101541,58,999,"R",67,"R",64
101541,99, 99,"R",67,"R",64
101569, 1,  1,"R",686,"R",455
101569, 6,  6,"R",1,"R",1
101569,12, 12,"R",1,"R",1
101569,13, 13,"R",4,"R",3
101569,18, 18,"R",1,"Z",0
101569,24, 24,"R",1,"R",1
101569,28, 28,"R",1,"R",1
101569,32, 32,"R",1,"Z",0
101569,36, 36,"R",1,"R",1
101569,37, 37,"R",1,"R",1
101569,51, 51,"R",1,"Z",0
101569,58,999,"R",699,"R",464
101569,99, 99,"R",699,"R",464
101602, 1,  1,"R",411,"R",321
101602,12, 12,"R",19,"R",15
101602,13, 13,"R",4,"R",4
101602,29, 29,"R",1,"R",1
101602,45, 45,"R",3,"R",3
101602,57, 57,"R",26,"R",22
101602,58,999,"R",464,"R",366
101602,99, 99,"R",464,"R",366
101648, 1,  1,"R",70,"R",62
101648, 4,  4,"R",2,"R",2
101648, 6,  6,"R",11,"R",11
101648, 8,  8,"R",3,"R",3
101648, 9,  9,"R",4,"R",4
101648,12, 12,"R",29,"R",27
101648,13, 13,"R",16,"R",16
101648,15, 15,"R",1,"R",1
101648,17, 17,"R",4,"R",4
101648,18, 18,"R",2,"R",2
101648,21, 21,"R",1,"R",1
101648,22, 22,"R",4,"R",4
101648,24, 24,"R",8,"R",8
101648,25, 25,"R",3,"R",3
101648,26, 26,"R",1,"R",1
101648,27, 27,"R",3,"R",2
101648,28, 28,"R",5,"R",5
101648,32, 32,"R",1,"R",1
101648,34, 34,"R",7,"R",7
101648,36, 36,"R",6,"R",6
101648,37, 37,"R",10,"R",10
101648,39, 39,"R",2,"R",2
101648,40, 40,"R",1,"R",1
101648,41, 41,"R",1,"R",1
101648,42, 42,"R",4,"R",4
101648,44, 44,"R",1,"R",1
101648,45, 45,"R",5,"R",4
101648,46, 46,"R",1,"R",1
101648,47, 47,"R",7,"R",7
101648,48, 48,"R",19,"R",19
101648,50, 50,"R",2,"R",2
101648,51, 51,"R",10,"R",10
101648,53, 53,"R",1,"R",1
101648,54, 54,"R",1,"R",1
101648,55, 55,"R",2,"R",2
101648,57, 57,"R",1,"R",1
101648,58,999,"R",249,"R",237
101648,99, 99,"R",249,"R",237
101709, 1,  1,"R",497,"R",349
101709, 8,  8,"R",1,"R",1
101709,12, 12,"R",9,"R",6
101709,13, 13,"R",8,"R",5
101709,17, 17,"R",1,"R",1
101709,22, 22,"R",1,"R",1
101709,25, 25,"R",1,"R",1
101709,32, 32,"R",1,"R",1
101709,36, 36,"R",2,"R",0
101709,47, 47,"R",1,"R",1
101709,48, 48,"R",1,"R",1
101709,53, 53,"R",1,"R",1
101709,57, 57,"R",7,"R",1
101709,58,999,"R",531,"R",369
101709,99, 99,"R",531,"R",369
101736, 1,  1,"R",778,"R",576
101736,28, 28,"R",3,"R",1
101736,47, 47,"R",15,"R",12
101736,57, 57,"R",15,"R",14
101736,58,999,"R",811,"R",603
101736,99, 99,"R",811,"R",603
101879, 1,  1,"R",822,"R",786
101879, 4,  4,"R",1,"R",1
101879, 6,  6,"R",1,"R",1
101879, 8,  8,"R",3,"R",3
101879,11, 11,"R",1,"R",1
101879,12, 12,"R",5,"R",4
101879,13, 13,"R",5,"R",5
101879,17, 17,"R",2,"R",2
101879,18, 18,"R",1,"R",1
101879,19, 19,"R",2,"R",1
101879,21, 21,"R",1,"R",1
101879,23, 23,"R",1,"R",1
101879,26, 26,"R",2,"R",2
101879,28, 28,"R",19,"R",19
101879,29, 29,"R",1,"R",1
101879,36, 36,"R",1,"R",1
101879,37, 37,"R",1,"R",1
101879,47, 47,"R",85,"R",83
101879,51, 51,"R",3,"R",3
101879,58,999,"R",957,"R",917
101879,98, 98,"R",13,"A",
101879,99, 99,"R",970,"R",917
101897, 1,  1,"R",656,"R",500
101897,13, 13,"R",7,"R",5
101897,47, 47,"R",1,"R",1
101897,58,999,"R",664,"R",506
101897,99, 99,"R",664,"R",506
101949, 1,  1,"R",429,"R",297
101949,12, 12,"R",5,"R",3
101949,13, 13,"R",1,"R",1
101949,47, 47,"R",1,"R",0
101949,57, 57,"R",33,"R",23
101949,58,999,"R",469,"R",324
101949,99, 99,"R",469,"R",324
102030, 1,  1,"R",922,"R",447
102030,12, 12,"R",4,"R",3
102030,22, 22,"R",12,"R",12
102030,24, 24,"R",1,"Z",0
102030,25, 25,"R",1,"Z",0
102030,28, 28,"R",10,"R",4
102030,36, 36,"R",1,"Z",0
102030,57, 57,"R",1,"Z",0
102030,58,999,"R",952,"R",466
102030,90, 90,"R",13,"Z",0
102030,99, 99,"R",965,"R",466
102067, 1,  1,"R",1299,"R",991
102067, 6,  6,"R",1,"Z",0
102067, 8,  8,"R",1,"R",1
102067, 9,  9,"R",1,"R",1
102067,12, 12,"R",5,"R",3
102067,13, 13,"R",6,"R",4
102067,17, 17,"R",1,"R",1
102067,21, 21,"R",1,"R",1
102067,26, 26,"R",2,"R",1
102067,28, 28,"R",5,"R",4
102067,32, 32,"R",1,"Z",0
102067,37, 37,"R",1,"R",1
102067,45, 45,"R",1,"R",1
102067,47, 47,"R",2,"R",2
102067,48, 48,"R",3,"R",3
102067,57, 57,"R",9,"R",5
102067,58,999,"R",1339,"R",1019
102067,90, 90,"R",11,"R",1
102067,98, 98,"R",6,"A",
102067,99, 99,"R",1356,"R",1020
102076, 1,  1,"R",707,"R",553
102076,13, 13,"R",3,"R",3
102076,28, 28,"R",1,"R",1
102076,37, 37,"R",1,"R",1
102076,51, 51,"R",1,"R",1
102076,57, 57,"R",3,"R",3
102076,58,999,"R",716,"R",562
102076,99, 99,"R",716,"R",562
102094, 1,  1,"R",1481,"R",1383
102094, 2,  2,"R",1,"R",1
102094, 5,  5,"R",1,"R",1
102094, 6,  6,"R",2,"R",2
102094, 8,  8,"R",2,"R",2
102094, 9,  9,"R",1,"R",1
102094,10, 10,"R",1,"R",1
102094,12, 12,"R",105,"R",103
102094,13, 13,"R",26,"R",26
102094,16, 16,"R",2,"R",2
102094,17, 17,"R",5,"R",5
102094,18, 18,"R",2,"R",2
102094,22, 22,"R",11,"R",11
102094,24, 24,"R",3,"R",3
102094,26, 26,"R",2,"R",2
102094,28, 28,"R",174,"R",171
102094,29, 29,"R",1,"R",1
102094,34, 34,"R",2,"R",2
102094,36, 36,"R",2,"R",2
102094,39, 39,"R",4,"R",4
102094,40, 40,"R",1,"R",1
102094,42, 42,"R",2,"R",2
102094,45, 45,"R",2,"R",2
102094,47, 47,"R",6,"R",6
102094,48, 48,"R",11,"R",11
102094,51, 51,"R",4,"R",4
102094,58,999,"R",1854,"R",1751
102094,90, 90,"R",24,"R",6
102094,99, 99,"R",1878,"R",1757
102313, 1,  1,"R",268,"R",108
102313,57, 57,"R",2,"Z",0
102313,58,999,"R",270,"R",108
102313,99, 99,"R",270,"R",108
102368, 1,  1,"R",1535,"R",109
102368, 2,  2,"R",2,"R",0
102368, 4,  4,"R",1,"R",0
102368, 6,  6,"R",2,"R",0
102368,10, 10,"R",1,"R",0
102368,11, 11,"R",1,"R",0
102368,12, 12,"R",180,"R",9
102368,13, 13,"R",263,"R",2
102368,15, 15,"R",2,"R",0
102368,17, 17,"R",2,"R",0
102368,18, 18,"R",1,"R",0
102368,20, 20,"R",1,"R",0
102368,21, 21,"R",5,"R",0
102368,22, 22,"R",4,"R",0
102368,24, 24,"R",1,"R",0
102368,27, 27,"R",1,"R",0
102368,28, 28,"R",12,"R",1
102368,29, 29,"R",1,"R",0
102368,32, 32,"R",1,"R",0
102368,36, 36,"R",3,"R",0
102368,37, 37,"R",9,"R",0
102368,39, 39,"R",5,"R",0
102368,40, 40,"R",2,"R",0
102368,42, 42,"R",1,"R",0
102368,45, 45,"R",14,"R",0
102368,46, 46,"R",1,"R",0
102368,47, 47,"R",10,"R",0
102368,48, 48,"R",15,"R",1
102368,51, 51,"R",2,"R",0
102368,53, 53,"R",2,"R",0
102368,55, 55,"R",4,"R",1
102368,58,999,"R",2084,"R",123
102368,90, 90,"R",35,"R",0
102368,98, 98,"R",2,"A",
102368,99, 99,"R",2121,"R",123
102377, 1,  1,"R",217,"R",208
102377, 6,  6,"R",65,"R",64
102377, 8,  8,"R",1,"R",1
102377, 9,  9,"R",2,"R",2
102377,12, 12,"R",17,"R",17
102377,13, 13,"R",146,"R",144
102377,17, 17,"R",37,"R",37
102377,18, 18,"R",6,"R",6
102377,20, 20,"R",2,"R",2
102377,21, 21,"R",2,"R",2
102377,22, 22,"R",14,"R",14
102377,23, 23,"R",1,"R",1
102377,24, 24,"R",15,"R",15
102377,26, 26,"R",16,"R",16
102377,28, 28,"R",7,"R",7
102377,29, 29,"R",7,"R",7
102377,31, 31,"R",1,"R",1
102377,32, 32,"R",3,"R",3
102377,34, 34,"R",8,"R",8
102377,36, 36,"R",7,"R",7
102377,37, 37,"R",7,"R",7
102377,39, 39,"R",7,"R",7
102377,40, 40,"R",3,"R",3
102377,42, 42,"R",7,"R",7
102377,45, 45,"R",8,"R",8
102377,47, 47,"R",5,"R",5
102377,48, 48,"R",20,"R",18
102377,51, 51,"R",5,"R",5
102377,55, 55,"R",2,"R",2
102377,58,999,"R",638,"R",624
102377,72, 72,"R",1,"R",1
102377,78, 78,"R",2,"R",2
102377,89,999,"R",3,"R",3
102377,90, 90,"R",3,"R",1
102377,98, 98,"R",15,"A",
102377,99, 99,"R",659,"R",628
102429, 1,  1,"R",723,"R",520
102429,13, 13,"R",1,"R",0
102429,28, 28,"R",4,"R",2
102429,36, 36,"R",1,"R",1
102429,57, 57,"R",175,"R",163
102429,58,999,"R",904,"R",686
102429,98, 98,"R",1,"A",
102429,99, 99,"R",905,"R",686
102553, 1,  1,"R",3,"R",3
102553, 2,  2,"R",1856,"R",1338
102553, 4,  4,"R",3,"R",3
102553, 5,  5,"R",1,"R",0
102553, 6,  6,"R",12,"R",10
102553, 8,  8,"R",3,"R",1
102553,13, 13,"R",3,"R",1
102553,15, 15,"R",7,"R",6
102553,16, 16,"R",3,"R",2
102553,20, 20,"R",2,"R",0
102553,25, 25,"R",1,"R",0
102553,26, 26,"R",2,"R",2
102553,27, 27,"R",2,"R",1
102553,29, 29,"R",1,"R",0
102553,30, 30,"R",2,"R",0
102553,32, 32,"R",2,"R",2
102553,33, 33,"R",1,"R",1
102553,35, 35,"R",1,"R",1
102553,36, 36,"R",2,"R",1
102553,37, 37,"R",1,"R",1
102553,38, 38,"R",2,"R",2
102553,41, 41,"R",10,"R",8
102553,42, 42,"R",1,"R",1
102553,46, 46,"R",1,"R",1
102553,48, 48,"R",5,"R",3
102553,49, 49,"R",1,"R",1
102553,51, 51,"R",3,"R",3
102553,53, 53,"R",5,"R",5
102553,54, 54,"R",1,"R",1
102553,55, 55,"R",1,"R",0
102553,57, 57,"R",1,"R",1
102553,58,999,"R",1939,"R",1399
102553,72, 72,"R",1,"R",1
102553,89,999,"R",1,"R",1
102553,90, 90,"R",25,"R",15
102553,99, 99,"R",1965,"R",1415
102614, 2,  2,"R",890,"R",677
102614, 4,  4,"R",2,"R",1
102614, 6,  6,"R",6,"R",4
102614, 8,  8,"R",7,"R",6
102614, 9,  9,"R",1,"R",1
102614,12, 12,"R",2,"R",2
102614,13, 13,"R",3,"R",2
102614,15, 15,"R",1,"R",0
102614,16, 16,"R",2,"R",2
102614,17, 17,"R",1,"R",1
102614,19, 19,"R",1,"R",1
102614,21, 21,"R",2,"R",2
102614,23, 23,"R",1,"R",0
102614,24, 24,"R",1,"R",1
102614,25, 25,"R",1,"R",1
102614,26, 26,"R",2,"R",2
102614,27, 27,"R",3,"R",2
102614,29, 29,"R",2,"R",2
102614,32, 32,"R",1,"R",0
102614,33, 33,"R",1,"R",0
102614,34, 34,"R",1,"R",1
102614,36, 36,"R",2,"R",1
102614,37, 37,"R",1,"R",1
102614,38, 38,"R",1,"R",1
102614,39, 39,"R",2,"R",1
102614,40, 40,"R",1,"R",0
102614,41, 41,"R",4,"R",3
